"id","label","mots_clefs","type","catégorie","prix_achat","date_acquisition","donateur","date_modif","édition","nom","interne","année","statut","tampon","état_général","qualité_photo","rareté","interêt","pivée","note_admin","note_visiteur","pos_x","pos_y","angle_photo","pos_x_photo","pos_y_photo","adresse_nom","adresse_1","adresse_2","adresse_ville","adresse_pays","valeur","précédent","suivant","pays","région","fleuve","pk","rive","sens","description","remarques","message"
"1153","32 - Suresnes - Les Bassins de la compagnie des Eaux au Mont Valérien Filtres dégrossisseurs Puech","Suresnes, Compagnie des Eaux, Filtres dégrossisseurs Puech, Ville de Paris","CPA","BEF","1","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1915","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1154","Les Perreux - Bry - Chemin du Halage","Barque et Canot à la rame, Halage, Voilier, Aviron et Canotier, Le Perreux, Bry, Scène de Canotage, Barque et Canot à voile","CPA","BEF","1","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1916","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1155","LE PECQ - Spa français - intérieur de la Piscine","Le Pecq, Piscine, Le Spa français","CPA","BEF","15","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1914","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1156","Carrières-sous-poissy - restaurant Hublet - J HAYET, successeur Entrée des Ecluses","Carrières-sous-Poissy, Ecluse, Restaurant Hublet, Paquebot N° 25","CPA","BEF","6","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1912","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1157","138 - VILLENOY - Canal de l'Ourcq, un Port","Ecluse, Port, Villenoy, Canal de l'Ourcq, Flute","CPA","BEF","7","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1912","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1158","27 HONFLEUR - Ecluse de Chasse du Bassin de retenue","Honfleur, Ecluse de chasse","CPA","BEF","6","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1909","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1159","143 - Reims - Le Canal et le Pont de Soissons","Halage, Paquebot, Reims, Le Canal et le Pont de Soissons, Chevaux de halage","CPA","BEF","6","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1160","LA CHAMPAGNE ILLUSTREE - 20 - Ay-champagne - Le Canal - Pont de l'Ecluse","Halage, Canal, Ay-Champagne, Pont de l'Ecluse","CPA","BEF","10","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1915","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1161","Les Mureaux - Le Barrage et l'Ecluse","Ecluse, Barrage, Les Mureaux, mouton","CPA","BEF","5","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1162","10 Les Mureaux - L'Ecluse","Ecluse, Train de Péniches, Les Mureaux","CPA","BEF","5","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1163","5 LE PECQ - Entrée Principale du Spa français","Le Pecq, Le Spa français, Entrée, groom","CPA","BEF","12","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1164","7 Alfortville - La Passerelle prise du Canal","Canal, Alfortville, La Passerelle, Sébastien","CPA","BEF","8","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1916","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1165","Construction de bateaux et location Gilbert - Bonnières Chambre Meublées - Pension de Famille - Prix Modérés","Aviron et Canotier, Construction de Bateaux Gilbert, Chambres Meublées","CPA","BEF","18","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1917","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1166","1 Triel Bods de Seine - Perspective","Triel, Volier","CPA","BEF","4","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1918","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1167","69 Saint-Mammès - Formation d'un Convoi","Transport Bois, Saint-Mammès","CPA","BEF","3","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1925","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1168","11 Port-Marly - Le Quai","Le Port-Marly, Bateau Lavoir, Chien","CPA","BEF","10","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1169","40 - JOINVILLE-LE-PONT - Yachting à voiles","Ponton, Voilier, Joinville-le-pont, Yachting","CPA","BEF","3","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1915","Écrite","Oui","Correct","Très bonne","Commune","Élevé","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1170","9 - Régates à Nogent","Ponton, Aviron et Canotier, Nogent-sur-Marne, Régate, Yachting, Toile tendue","CPA","BEF","3","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1171","""LA FERTE-SOUS-JOUARRE La Marne et le Quai des Moulins, le Yacht """"Aimée""""""","""Yacht """"Aimée"""", la Ferté-sous-Jouarre, Quai des Moulins, Marne""","CPA","BEF","2","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1923","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1172","LA FETE DES VIKING A PARIS Arrivée du Drakar au Petit-Pont","Paris, Drakar, Petit-Pont, Fête des Vikings","CPA","BEF","5","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1911","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1173","35 ROUBAIS Le Vieux Canal","Bachot, Roubaix, Vieux Canal, Péniches Riensansdieu, (cadeau César)","CPA","BEF","0","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1174","215 - Meulan-Les Mureaux - A l'Accostage","Voilier, Les Mureaux, Bateau Touriste","CPA","BEF","8","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1175","Conflans Fin d'Oise - Juin 1940 Environs du pont Eiffel","Conflans-fin d'Oise, Pont Eiffel, Ponton Grue","CPA","BEF","11","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1176","13 Meulan - Yacht en Seine","Meulan, Yacht Enfants...?","CPA","BEF","6","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1912","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1177","3 Joinville-le-pont - Championnat de Natation, Le Quai Beaubourg","Joinville-le-pont, Championnat de Natation, Le Quai Beaubourg","CPA","BEF","8","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1905","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1178","29 Joinville-le-Pont Bords de Marne","Barque et Canot à la rame, Joinville-le-pont, Scène de Canotage","CPA","BEF","9","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1179","170 VARANGEVILLE - Un Yacht sur le Canal","""Canal, Varangeville, Yacht """"Nymph"""" (Varenge), Passage Ecluse""","CPA","BEF","9","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1180","13 - Asnières - Bords de Seine - Canotiers","Aviron et Canotier, Asnieres, Passeur Félicité","CPA","BEF","4","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1181","29 Noisy-le-sec - Le Canal ","Brouette, Canal, Flute, Noisy-le-sec, Déchargement","CPA","BEF","6","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1918","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1182","357 ARGENTEUIL Les Bords de la Seine - Un Yacht au mouillage","""Pont, Argenteuil, Yacht """"Nymph"""" (Varenge)""","CPA","BEF","6","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1909","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1183","HERBLAY Le Garage et le Quai","Barque et Canot à la rame, Herblay, Maison Camus","CPA","BEF","9","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1184","197 NEUILLY-SUR-MARNE - Entrée du Canal","Bateau Touriste, Canal, Passage Ecluse, Neuilly-sur-Marne","CPA","BEF","8","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1909","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1185","119 Bords de Seine - Entre l'ile Saint-Germain et le Quai de Billancourt","Canot automobile (vapeur et essence), Ile Saint-Germain, Tir aux Pigeons","CPA","BEF","3","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1186","4594 - Paris - Canal Saint-Martin - Vue prise de la Colonne de Juillet","Paris, Bassin de l'Arsenal, Canal Saint-Martin","CPA","BEF","8","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1187","281 LA MARNE Moralité : on doit suivre son droit chemin","Marne, Accident de Voiture, Moralité : on doit suivre son droit chemin","CPA","BEF","8","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,"lié à 1332","1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1188","VILLEGUSIEN - Bois de Percey Canal de la Marne à la Saône Déchargement des Bateaux","Déchargement, Villegusien, Bois de Percey, Canal de la Marne à la Saône, Wagonnet","CPA","BEF","30","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1917","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1189","Environs de la Ferté sous-Jouarre - Bords de Marne à Reuil - Passage d'un Yacht","""Pêcheur, Yacht """"Aimée"""", La Ferté-Milon""","CPA","BEF","11","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1911","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1190","43 BRY-SUR-MARNE LE PONT","""Yacht """"Jane"""", Bry-sur-Marne, Bus impériaux""","CPA","BEF","6","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1903","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1191","94 Passage d'un Bateau Parisien entre l'Ile St-Germain et l'Ile Séguin","Bas-Meudon, Bateau Touriste, Ile Séguin, Ile Saint-Germain","CPA","BEF","6","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1192","Campagne de 1914 - Le Pont d'Auvers-sur-Oise (vue d'amont), détruit par le génie français.","Auvers-sur-Oise, Pont détruit","CPA","BEF","6","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1915","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1193","5 Ferme de l'Ile de Chatou","Chatou, Vache, Ferme","CPA","BEF","17","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1906","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1194","Creil - Nouvelles Ecluses","Ecluse, Creil, Guèpe","CPA","BEF","3","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1907","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1195","Boran - Entrée de l'Ecluse","Remorqueur Guêpe, Ecluse, Boran","CPA","BEF","6","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1196","""BEAUMONT-SUR-OISE - La Plage du """"Caneton Club""""""","Plongeoir, Beaumont-sur-Oise, La Plage du Caneton Club","CPA","BEF","3","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1197","3 - Plage de l'Isle-Adam - les cascades continuelles","La Plage, L'Isle-Adam, Neptuna, La Plage de l'Isle-Adam","CPA","BEF","8","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1198","""Joinville-le-Pont - """"Aux Bibelots du Diable""""""","Joinville-le-pont, Aux Bibelots du Diable","CPA","BEF","8","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1907","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1199","154 CARRIERES SOUS POISSY - Entrée de l'Ecluse aval - Beau plan de Sémaphore","Remorqueur Guêpe, Carrières-sous-Poissy, Entrée de l'Ecluse aval, Sémaphore","CPA","BEF","8","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1910","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1200","ABLON - Vue sur la Seine","Barrage, Chaland, Ablon, Remorqueur Mouette ?, Fut","CPA","BEF","8","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1201","425 NOGENT SUR MARNE - Les Passeurs et le Bal Champètre","Nogent-sur-Marne, Les Passeurs et le Bal Champètre, Jean Grus","CPA","BEF","8","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1906","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1202","GARGAN - Bords du Canal le Dimanche","Flute, Gargan, Bords du Canal le Dimanche","CPA","BEF","8","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1923","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1203","71 - NOGENT SUR MARNE - La Terrasse du Casino de l'Ile de Beauté (Ancienne Maison Convert)","""Nogent-sur-Marne, Maison Convert, Casino """"Ile de Beauté""""""","CPA","BEF","7","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1912","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1204","GARGAN - le Canal à vol d'oiseau","Le Canal, Flute, Gargan","CPA","BEF","8","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1912","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1205","Port du Canal de LIZY SUR OURCQ","Grue, Lizy-sur-Ourcq, Bois, Port du Canal","CPA","BEF","10","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1905","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1206","34 - JOINVILLE LE PONT - Baignade Terminus. Sortie du Bateau de Sauvetage","Joinville-le-pont, Bouée, Baignade Terminus, Sortie du Bateau de Sauvetage","CPA","BEF","10","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1907","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1207","13 - LAGNY THORIGNY - Chemin de Fer de Villeneuve le Comte - Cachet Militaire Hôpital St Jean","Péniche, Lagny-Thorigny, Chemin de Fer de Villeneuve le Comte, Cachet Militaire Hôpital St Jean","CPA","BEF","12","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1208","10 - ILES CHANSEY - Le Yacht à Vapeur Ondine","Bateau à vapeur, Iles de Chausey, Chansey, Yacht Ondine","CPA","BEF","20","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1904","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1209","22 - Pantin - Vue sur le Canal","Vélo, Brouette, Canal, Déchargement, Pantin","CPA","BEF","10","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1916","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1210","BEAUMONT - La Passerelle","Bateau Lavoir, Pompe, La Passerelle, Beaumont","CPA","BEF","10","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"1211","La Boucle de la Marne 8 - Quai d'embarquement des canotiers à Nogent","Barque et Canot à la rame, Nogent-sur-Marne, Toile tendue","CPA","BEF","3","2021-11-14 08:13:04","Samathey","2023-11-08 08:28:24",,,,"1905","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
